sent_time,raw_chat_message,processed_chat_message,cluster_num,x,y
00:17:53.747000,NotLikeThis,NotLikeThis,3,-0.9414982,-0.34864593
00:17:54.156000,wait is this Kix and Intero? the best casters to ever tough NA Siege?????,wait kix intero ? best casters tough na siege,8,1.7376872,-0.90202427
00:17:58.227000,@lazyturtle143 thats because you havent see me play,@ thats havent play,8,1.8422382,0.1317743
00:17:59.380000,:teaSus:,:,3,-0.8469184,-2.0476768
00:17:59.763000,@bjooorng ur mom 🤣,@ ur mom 🤣,5,1.4090647,-0.58917505
00:18:00.881000,WHAT THE DOCTOR ORDERED,doctor ordered,8,0.52849275,1.1758797
00:18:10.193000,ayo kixstar and interro??,ayo kixstar interro ?,0,0.21354115,-0.9066277
00:18:17.637000,@johomjom best duo. hands down,@ best duo . hands,5,1.7486496,-0.7984229
00:18:18.205000,i love this caster duo xD,love caster duo xD,8,1.359715,0.13028894
00:18:20,is finish?,finish ?,8,0.61511016,0.67086273
00:18:22.712000,FALOPA,falopa,7,-0.98040265,-0.9472904
00:18:24.589000,@ast0en they're doin valorant too now?,@ they're doin ?,8,1.8572552,-0.6606007
00:18:27.935000,why can't we bid channel points on this one?,can't bid channel points ?,8,2.044777,-0.3280611
00:18:47.414000,this the first time i've heard them on it @bjooorng,time i've heard @,8,2.048137,0.3275681
00:18:48.384000,s,s,9,-0.95688504,2.440215
00:18:53.026000,@morta69  bien,@ bien,5,0.18809894,-2.9966404
00:19:04.040000,VAC,vac,6,-1.0238161,-0.47411814
00:19:04.534000,omg VAC,omg vac,8,-0.28440705,0.1766778
00:19:26.568000,@ast0en oh ok... i knew them from r6. they're a really good duo there,@ oh URL knew r6 . they're good duo,8,2.6179354,-0.4282699
00:19:27.128000,ferrari p eek lol,ferrari p eek lol,0,0.44865242,-0.4893404
00:19:27.262000,poiz,poiz,4,-0.9379185,-0.3724735
00:19:28.270000,sheeeshhhh,sh\1\1s\1\1,7,-0.9672849,-0.37090456
00:19:28.278000,c9 modCheck,c9 modcheck,0,-0.31690386,-0.29799014
00:19:30.522000,poiz LMAO,poiz lmao,8,-0.26301602,0.43046585
00:19:33.873000,bottom frag,frag,1,-0.73123634,-0.027097808
00:19:37.983000,NRG WIN THE GAME,nrg win game,8,0.718686,0.9865382
00:19:38.200000,@AspectR6_ trueee,@ _ tru\1\1,5,0.4865545,-1.8744007
00:19:40.471000,so hard without game sens,hard game sens,8,1.1238636,0.8095232
00:19:41.715000,@NISTAR yep. best r6 duo casters. still waiting on kobe and phreak to cast valorant though,@ yep . best r6 duo casters waiting kobe phreak cast,8,2.087793,-1.1093161
00:19:51.690000,who pick this map?,pick map ?,8,0.9631236,0.14669296
00:19:52.816000,Kreygasm Kreygasm Kreygasm,Kreygasm,3,-1.0139304,-0.33386612
00:19:55.951000,NRG wins this,nrg wins,0,-0.09402442,0.38886935
00:19:56.105000,aceu les go,aceu les,0,0.12141005,-2.739138
00:19:56.595000,ELON,elon,2,-0.7520727,0.36147982
00:19:56.701000,how's the casting,how's casting,8,0.42844328,0.62922865
00:19:58.430000,GATE',gate ',0,0.14029193,0.34532467
00:19:59.041000,poiz kekw,poiz,4,-0.9379185,-0.3724735
00:20:02.019000,where is Tenz :((,tenz :( (,0,0.5699177,-1.645925
00:20:02.877000,@lazyturtle143 easily the best casters to ever touch NAL,@ easily best casters touch nal,8,1.6997837,-1.1092137
00:20:03.884000,poiz NotLikeThis,poiz NotLikeThis,0,-0.47416615,-0.7907454
00:20:04.700000,c9 wins,c9 wins,8,0.10107468,0.61744446
00:20:09.031000,i said so tsm lost against clooud 9 blue and i got moderated,said tsm lost clooud 9 blue got moderated,8,2.1892993,0.22512248
00:20:10.644000,dam c9 destroying,dam c9 destroying,8,0.39600906,0.6220392
00:20:19.898000,@nbrk_b ejder,@ ejder,5,0.1604506,-2.3738725
00:20:20.914000,***,*,3,-0.613697,0.12726241
00:20:22.428000,c99999999999999999999 wiiiiiiiiiiiind,c\1\1 w\1\1nd,0,-0.65935904,-0.8518939
00:20:25.692000,leaf should only play with the sheriff,leaf play sheriff,8,1.0145555,1.0342568
00:20:28.650000,mitch????,mitch ?,0,-0.0532489,-0.08282185
00:20:29.436000,imagine thinking  NA is competitive,imagine thinking na competitive,8,1.5386986,-0.52574384
00:20:29.585000,how do u miss ur shot with a shotgun xd,u miss ur shot shotgun xd,8,1.9948726,0.47169015
00:20:30.088000,where is aceu?,aceu ?,0,-0.23764431,-0.8732962
00:20:34.707000,man c9 was pretty bad before losing tenz....now its just pathetic,man c9 pretty bad losing URL pathetic,8,1.7949661,1.0450708
00:20:34.942000,I just realized NRG means Energy wtf,realized nrg means energy wtf,8,1.128502,0.5268588
00:20:35.678000,wow im late,wow im late,8,1.1293993,1.3585207
00:20:38.916000,T E N Z,t e n z,0,1.1786921,-1.8185831
00:20:46.780000,@LotharHS Allo lothar,@ lotharhs allo lothar,5,0.39164698,-2.3366654
00:20:49.476000,OMEN DIFF,omen diff,0,-0.06143081,-0.118749134
00:20:52.237000,s0m is too good,s0m good,8,0.67018664,1.926263
00:20:53.318000,THEY NEED TENZ,need tenz,8,0.8804372,1.7859111
00:20:56.182000,hi,hi,4,-0.66538805,1.1447023
00:20:57.038000,tens too good,tens good,8,0.9641147,0.79936105
00:20:59.815000,"@m7md949 he doesnt play comp, only a content creator","@ doesnt play comp , content creator",8,2.438066,-0.4318765
00:21:00.212000,rank 1 btw,rank 1 btw,0,1.2565801,-1.0894685
00:21:01.217000,bro imagine if c9 qualified and SEN not KEKW,bro imagine c9 qualified sen,8,0.96446204,-0.3916921
00:21:01.765000,NotLikeThis,NotLikeThis,3,-0.9414982,-0.34864593
00:21:02.175000,@joshuachang2 fr,@ fr,5,0.1273893,-1.4989909
00:21:02.335000,som best player,som best player,8,0.9627034,-0.3411068
00:21:02.544000,c9 is getting clapped nrg is on fire,c9 getting clapped nrg,8,1.0166079,1.2777302
00:21:02.710000,TENSION IS REAL,tension real,8,0.109715074,0.87420756
00:21:03.238000,Cuando entra MixWell?,cuando entra mixwell ?,0,0.86445546,-3.0395403
00:21:04.471000,nt,nt,9,-0.9695896,0.15092306
00:21:05.083000,Once Tenz comes back c9 making it to finals,tenz comes c9 making finals,8,1.4911066,1.1380103
00:21:05.368000,nrg needs aceu to win imo,nrg needs aceu win imo,8,1.3667268,0.2569454
00:21:06.738000,wut is he doin g,wut doin g,8,0.55824775,0.47514793
00:21:07.632000,????????????,?,3,-0.75309277,-0.23351966
00:21:23.449000,Sen Tenzz,sen,7,-0.91465485,-1.039063
00:21:23.580000,@LotharHS who do u think gonna qualify for master from NA,@ lotharhs u think gonna qualify master na,8,2.742409,-1.0088313
00:21:23.692000,comeback??!,comeback ? !,0,0.30286884,-0.57290703
00:21:24.066000,"@SpookyFairy TENS ,","@ tens ,",5,0.7438815,-2.328791
00:21:24.631000,leaf LUL LUL,leaf LUL,0,-0.097558975,0.17191245
00:21:24.773000,how is c9 getting clap;ped if its always ending with 1v1s XD,c9 getting clap ;p ed ending 1v1s XD,8,1.4070661,0.287689
00:21:25.473000,hey @LotharHS peepoHey,hey @ lotharhs,5,0.645028,-1.4408308
00:21:27.116000,tenz fans way too cringe,tenz fans way cringe,8,0.8756465,0.7600777
00:21:27.428000,"lucky number slevin, great movie","lucky number slevin , great movie",8,1.6712928,0.6821945
00:21:27.894000,is this the first match>?,match > ?,0,0.61017436,-0.063879356
00:21:28.682000,valorsnf players dont look both sides?? lol,players dont look sides ? lol,8,2.0985863,1.1137162
00:21:29.042000,?,?,3,-0.75309277,-0.23351966
00:21:30.046000,poiz having a rough game,poiz having rough game,8,1.2992835,1.0325942
00:21:30.609000,TenZ does not play for C9. He is just a content creator,tenz play c9 . content creator,8,1.7454854,0.35033467
00:21:32.828000,10-3 ->11-10,10-3 -> 11-10,0,0.44378495,-1.7687063
00:21:33.530000,????????????,?,3,-0.75309277,-0.23351966
00:21:34.535000,Where is XQC??,xqc ?,0,-0.023443747,-0.043103214
00:21:34.661000,@m7md949 bruh,@ bruh,5,0.19036609,-0.9328423
00:21:37.461000,@martinbrav0 funny,@ funny,5,0.70752054,-0.17592616
00:21:38.241000,reyna bottom fragging,reyna fragging,0,-0.3263317,-0.42642447
00:21:39.894000,TenZ is t coming back lol,tenz t coming lol,8,1.3036002,0.5776884
00:21:41.875000,eeiu is aceu,eeiu aceu,0,-0.9191049,-0.47662753
00:21:43.615000,lol,lol,2,-0.6788212,1.8534174
00:21:49.191000,clearly your little kids lmao,clearly little kids lmao,8,0.75688416,1.6499074
00:21:50.176000,@cesarbrown370 he used to play comp in apex,@ play comp apex,5,1.349872,-0.52261686
00:21:54.357000,gg,gg,6,-1.0666661,-0.12956852
00:21:54.462000,ez throw,ez throw,8,0.60737747,1.1262887
00:21:56.288000,"@rawaseneng69 i didnt have much time to watch NA lately so im only catching up, have no opinion yet","@ didnt time watch na lately im catching , opinion",8,2.9149475,-0.8194931
00:21:56.371000,poiz washed,poiz washed,8,0.18369186,0.417806
00:21:59.121000,nrg will win watch,nrg win watch,8,0.86993945,1.3148143
00:22:00.267000,"@m7md949 nop, aceu is good but he dont have the practice and consistence to play comp","@ nop , aceu good dont practice consistence play comp",8,2.5671551,0.11536468
00:22:00.738000,@Mask_0S bruh stop the cappp,@ bruh stop ca\1\1,5,1.1084605,-0.6389815
00:22:03.199000,Who is TenZ ?,tenz ?,0,-0.16874439,-0.59117496
00:22:03.375000,is Kixstar and interro the commentator?,kixstar interro commentator ?,0,0.16540428,-0.5813415
00:22:03.386000,android goated,android goated,8,-0.045605127,-0.16364901
00:22:04.934000,@invisibless3d interro and kixstar,@ interro kixstar,5,0.33248925,-1.7634262
00:22:14.800000,140,140,3,-0.93219054,-0.5687984
00:22:15.217000,"@m7md949 yes, only apex, no valorant","@ yes , apex",5,0.8923562,-1.1759154
00:22:15.734000,THE TIMING FOR MINCH,timing minch,8,-0.23201993,0.068718486
00:22:17.884000,why is poiz doing so bad?,poiz bad ?,8,0.83875954,0.5888024
00:22:19.857000,Cuando entra BlackEspanolito???,cuando entra ?,0,0.7973757,-3.096528
00:22:19.960000,"EU showed what they are gonna do to NA against TR, NA is next","eu showed gonna na tr ,",8,2.3546388,-0.90353584
00:22:20.935000,@ANoobaOoba ye boi,@ ye boi,5,0.5481429,-1.1167164
00:22:22.606000,@mzglc you’re,@ ’,5,1.3195946,0.0105456505
00:22:24.627000,MINCH,minch,7,-0.94141227,-0.40585086
00:22:27.246000,NOOOOOO,n\1\1,4,-0.8078055,-0.05806641
00:22:28.564000,I Hope TenZ stays SEN or creates his OWN team,hope tenz stays sen creates team,8,1.6790832,0.22766428
00:22:28.925000,POG,pog,2,-0.91009533,0.53540695
00:22:29.775000,@danzaa he plays with sens,@ plays sens,5,1.051984,-1.2710736
00:22:31.258000,comeback,comeback,1,-0.9224499,1.1096869
00:22:32.441000,lolo c9 CHOKEEEEEEEEEEEE,lolo c9 chok\1\1,0,-0.20192952,-0.6214708
00:22:33.036000,TenZ is considered the best mechanical player in Valorant,tenz considered best mechanical player,8,1.2037302,0.39403912
00:22:34.287000,whos gonna win,whos gonna win,8,1.702813,0.40808526
00:22:35.159000,comebakc coming,comebakc coming,8,0.371815,0.58878744
00:22:36.145000,ggs,ggs,4,-0.9506667,0.96887404
00:22:37.589000,cmon c9,cmon c9,8,-0.13116436,0.864693
00:22:39.676000,this dude is booooooooooooring,dude b\1\1ring,8,-0.056877505,0.65375537
00:22:39.748000,this casters making this game seem dull. Needs more hypehypehype,casters making game dull . needs hypehypehype,8,1.8969476,0.626512
00:22:40.123000,lets gooo,lets g\1\1,0,0.1431126,-0.11311193
00:22:43.009000,Leaf and Xeta r carrying,leaf xeta r carrying,8,0.79071254,0.14231764
00:22:43.905000,Good try Minch,good try minch,8,1.2883579,1.6542702
00:22:43.954000,nrg will win haven,nrg win haven,8,0.7683313,0.45649704
00:22:47.483000,"@bjooorng  Thats actually dope , i like them as caster duo!!!","@ thats actually dope , like caster duo !",8,2.3425696,-0.49336138
00:22:53.976000,what is tenz,tenz,4,-0.9358199,0.23908107
00:22:54.451000,@philreyes7 ScreaM exist,@ scream exist,5,1.1116183,-0.6904701
00:22:55.180000,"@ANoobaOoba yessir, best caster duo in esports lol","@ yessir , best caster duo esports lol",5,1.6367657,-1.3713489
00:22:55.506000,no preds Sadge,preds sadge,0,-0.54998934,-0.36469162
00:22:58.362000,C9 cant lose this,c9 lose,8,0.4677101,1.4150592
00:22:59.686000,The KR casters are better,kr casters better,8,0.86215436,0.7462038
00:23:00.451000,is the sova aceu ?,sova aceu ?,0,-0.0699728,-1.0693351
00:23:02.010000,whats that? a 10-4 comeback lul c9 washed,whats ? 10-4 comeback lul c9 washed,8,1.2456625,-0.083358094
00:23:07.234000,tenzzzzzz,ten\1\1,7,-0.9558984,-0.443484
00:23:11.902000,REVIVE ME JETT,revive jett,8,-0.11427172,0.020546742
00:23:13.740000,@SimOxV2 yess,@ yess,5,0.097676456,-1.6056515
00:23:14.538000,poiz is the good example of why you shouldn't judge player based on rank,poiz good example shouldn't judge player based rank,8,2.4373894,-0.24097116
00:23:14.773000,@philreyes7 also there is Vision Striker Rb,@ vision striker rb,5,0.6821876,-1.4926819
00:23:15.535000,@ANoobaOoba yeh same. they're great on r6 :D,@ yeh . they're great r6 :D,8,2.0856352,-0.44730872
00:23:22.678000,nrg fire🔥,nrg 🔥,0,-0.4156416,-0.1995303
00:23:23.244000,Sahil takle,sahil takle,0,-0.68293434,-0.8277695
00:23:43.128000,drop poiz,drop poiz,8,0.1457706,-0.0071537793
00:23:49.438000,floppy KEKW,floppy,2,-0.6035134,0.6206643
00:23:52.711000,WHERE IS TENZ???,tenz ?,0,-0.16874439,-0.59117496
00:23:52.797000,what was that jett doing,jett,2,-0.944942,0.17696081
00:23:52.866000,android just troll the game,android troll game,8,0.6992499,0.30311584
00:23:56.821000,gime free skins,gime free skins,0,1.0000621,-1.1036041
00:24:01.866000,LEAF INSANE !!!!!!!!!!,leaf insane !,0,0.5478462,0.16747487
00:24:11.942000,"@enanalharun the rank doesnt matter, is only the ego and no more","@ rank doesnt matter , ego",8,2.4809744,-1.2308369
00:24:12.029000,I came as soon as i heard kix and interro were casting,came soon heard kix interro casting,8,1.6282746,1.2371267
00:24:12.481000,lmao,lmao,2,-0.70303214,2.159978
00:24:14.481000,lol,lol,2,-0.6788212,1.8534174
00:24:15.102000,noooooo,n\1\1,4,-0.8078055,-0.05806641
00:24:16.857000,NotLikeThis,NotLikeThis,3,-0.9414982,-0.34864593
00:24:17.279000,leaf,leaf,2,-0.707278,1.3001437
00:24:17.801000,lol,lol,2,-0.6788212,1.8534174
00:24:17.998000,poiz so bad man,poiz bad man,8,0.8816602,1.2459724
00:24:18.049000,???,?,3,-0.75309277,-0.23351966
00:24:18.721000,LEAF IS SO GOOD,leaf good,8,0.7744653,2.2965438
00:24:19.410000,omg,omg,2,-0.8134051,1.0583929
00:24:19.919000,troll?,troll ?,0,0.009381916,-0.24506338
00:24:20.266000,LOL,lol,2,-0.6788212,1.8534174
00:24:21.503000,lol,lol,2,-0.6788212,1.8534174
00:24:21.537000,LUL,LUL,3,-0.8604412,0.09921318
00:24:21.584000,TIKTOK STRAT KEKW,tiktok strat,0,-0.16305739,-0.32651827
00:24:22.941000,So good,good,4,-0.09664068,4.5928826
00:24:23.159000,LUL,LUL,3,-0.8604412,0.09921318
00:24:23.190000,LUL,LUL,3,-0.8604412,0.09921318
00:24:24.137000,????????????????????????????????,?,3,-0.75309277,-0.23351966
00:24:24.542000,blunder,blunder,1,-0.9139685,0.94172406
00:24:25.381000,LOOOOOOOL,l\1\1l,2,-0.9058182,0.102185145
00:24:25.586000,bruh,bruh,2,-0.8090976,1.5045499
00:24:26.333000,LEAF POG,leaf pog,8,-0.18693008,0.6755315
00:24:26.453000,lmao,lmao,2,-0.70303214,2.159978
00:24:26.576000,AHAHAHAHHAHAHA,ahahahahhahaha,7,-0.96948045,-0.591274
00:24:27.067000,lolololollolol,lolololollolol,7,-0.9449879,-0.34844577
00:24:27.520000,nice ult,nice ult,8,0.69464654,1.0363443
00:24:30.714000,CLUTCH,clutch,1,-0.88248444,1.4760334
00:24:31.922000,u just had to jiggle peek,u jiggle peek,8,0.98410743,0.8549898
00:24:32.659000,lol,lol,2,-0.6788212,1.8534174
00:24:33.553000,SHEEEESH,sh\1\1sh,4,-0.9704108,0.016346008
00:24:34.329000,android troll the game,android troll game,8,0.6992499,0.30311584
00:24:34.346000,@mikhan98 LMAO,@ lmao,5,0.32979393,-0.6091629
00:24:34.612000,am i blocked?,blocked ?,8,0.38078657,0.02276115
00:24:34.680000,leaf hard carrying c9,leaf hard carrying c9,8,0.98003745,0.8182899
00:24:37.349000,10/23 reyna KEKW,10/23 reyna,0,-0.7327542,-0.7936795
00:24:37.426000,yuge rnd from leaf,yuge rnd leaf,8,0.06487352,0.0847476
00:24:38.063000,WIN TRADING,win trading,8,0.44784474,1.084869
00:24:38.903000,damn,damn,2,-0.65303457,2.8542407
00:24:39.107000,leaf crack,leaf crack,8,-0.14946786,0.62308687
00:24:39.166000,omg,omg,2,-0.8134051,1.0583929
00:24:40.522000,@bobbycritz same,@,7,-0.6393772,-1.377491
00:24:41,lol,lol,2,-0.6788212,1.8534174
00:24:41.770000,s0m nt,s0m nt,9,-0.51508045,-0.06552546
00:24:43.146000,ecoed,ecoed,6,-0.9728039,-0.3795877
00:24:44.071000,what a shame,shame,1,-0.49589884,2.2582076
00:24:44.320000,lmao,lmao,2,-0.70303214,2.159978
00:24:46.564000,poiz throwing or he really is this bad in pro play,poiz throwing bad pro play,8,1.8232614,0.69483775
00:24:47.250000,"what is that, omen lmaoo",", omen lmaoo",0,0.42984444,-0.45022494
00:24:47.484000,"@cgaisito08 sentinels, SEN TenZ","@ sentinels , sen tenz",5,1.0055429,-2.0031455
00:24:47.518000,Why does this sound like Kix,sound like kix,8,1.1349187,1.9759395
00:24:48.576000,@redprogramer1980 yes,@ yes,5,0.29235688,-0.7610774
00:24:49.693000,jiggle peek? NAH ULT LOL,jiggle peek ? nah ult lol,8,1.0907925,-0.16776852
00:24:51.290000,leaf OP,leaf op,0,0.049483676,0.40119216
00:24:52,come to brazil leaf,come brazil leaf,8,0.83224934,0.9369254
00:24:55.178000,this be goin to ot tho 100%,goin ot tho 100 %,8,1.6390634,-0.9386155
00:24:57.773000,trola y trola ksksksks,trola y ksksksks,0,0.13413997,-2.6648624
00:24:59.124000,xeta is carry tbh,xeta carry tbh,8,0.44550264,0.38137972
00:24:59.416000,eu 1000x,eu 1\1\1x,0,-0.19153595,-1.0986699
00:25:10.359000,Leaf Carry!!!Leaf Carry!!,leaf carry !,0,0.739971,-0.3242128
00:25:14.153000,EU is 1000x,eu 1\1\1x,0,-0.19153595,-1.0986699
00:25:14.265000,Leaf needs a balance patch ngl,leaf needs balance patch ngl,8,1.7253902,0.0038813509
00:25:17.923000,@Watchful cause it is Kix and Interro,@ watchful cause kix interro,5,0.9114063,-1.1085467
00:25:23.391000,washed,washed,1,-0.3483445,1.7114199
00:25:24.575000,OT PogChamp,ot PogChamp,0,-0.21171415,-0.4195801
00:25:27.326000,ot baybeeee,ot bayb\1\1,8,-0.34695852,-0.053592302
00:25:28.547000,OT,ot,2,-0.9022568,0.50021917
00:25:29.435000,OT,ot,2,-0.9022568,0.50021917
00:25:30.163000,No shot,shot,1,-0.39003503,2.3179734
00:25:30.224000,WutFace,WutFace,3,-0.89939076,-0.3707825
00:25:30.921000,poiz dropping full map,poiz dropping map,8,0.8458396,0.22456324
00:25:31.255000,nice round,nice round,8,0.5833016,1.6875534
00:25:31.558000,NotLikeThis,NotLikeThis,3,-0.9414982,-0.34864593
00:25:34.961000,poiz without game sens,poiz game sens,8,0.79518735,-0.32517394
00:25:36.871000,drop poiz fulltime,drop poiz fulltime,8,0.5332017,-0.22694266
00:25:42.288000,Sadge,sadge,7,-0.9504526,-0.4250805
00:25:42.523000,what? is this ranked,? ranked,0,0.2669304,-0.36036065
00:25:44.015000,BibleThump,BibleThump,3,-0.87659055,-0.5873868
00:25:48.157000,SA,sa,3,-1.3640217,-1.7744436
00:25:48.666000,better castors..  ;),better castors .. ;),8,0.8565103,0.6038052
00:25:48.666000,this caster saying yessir too much,caster saying yessir,8,0.49345464,0.6557534
00:25:48.718000,what is this game,game,2,-0.61975116,2.95201
00:25:53.278000,Lets go Kix!!!,lets kix !,0,0.45812887,-0.45680612
00:25:53.480000,the title ?,title ?,0,0.18921033,-0.14931163
00:25:54.560000,NA 9k viewers OMEGALUL,na 9k viewers OMEGALUL,0,1.1083959,-1.1589065
00:25:56.253000,we need tenz over poiz,need tenz poiz,8,1.0334231,1.2404494
00:25:56.688000,TTours,ttours,3,-0.97838366,-0.51159894
00:25:56.795000,floppy is lost,floppy lost,8,0.64821,1.1608056
00:25:57.863000,g,g,9,-0.8836608,0.9632184
00:25:58.679000,really poiz replaced tenz? come on C),poiz replaced tenz ? come c ),8,1.7696327,-0.8939353
00:25:59.644000,where is poiz?????',poiz ? ',0,0.24526273,-0.8551961
00:26:00.765000,eu 1000x,eu 1\1\1x,0,-0.19153595,-1.0986699
00:26:00.872000,h,h,9,-0.5850727,-0.18150589
00:26:00.877000,These casters do not sound exciting or invested into this game,casters sound exciting invested game,8,1.4825175,0.5336016
00:26:01.262000,@aspectr6_ thats crazy LULW,@ _ thats crazy LULW,5,1.5833459,-0.6253223
00:26:01.435000,Wait what? These guys cast valorant? Poggers,wait ? guys cast poggers,8,1.0232469,0.5943168
00:26:03.979000,yessir,yessir,4,-0.9277086,0.15392256
00:26:05.134000,jj,jj,2,-0.95123994,0.28411812
00:26:05.240000,mitch throwing,mitch throwing,8,0.37602597,1.5569863
00:26:06.669000,another overtime,overtime,6,-0.9687792,0.7903977
00:26:07.248000,"poiz not good with reyna, but good with jett","poiz good reyna , jett",8,1.3241951,0.490769
00:26:08.837000,@thekingwang valorant,@,7,-0.6393772,-1.377491
00:26:10.497000,LUL LUL LUL,LUL,3,-0.8604412,0.09921318
